chr4	225975	226475	1
chr4	255361	255861	1
chr4	252897	253397	1
chr4	254323	254823	1
chr4	255361	255861	1
chr4	252897	253397	1
chr4	254323	254823	1
chr4	276714	277214	1
chr4	276714	277214	1
chr4	633628	634128	1
chr4	635260	635760	1
chr4	632451	632951	1
chr4	629504	630004	1
chr4	588550	589050	1
chr4	582806	583306	1
chr4	585476	585976	1
chr4	589818	590318	1
chr4	633628	634128	1
chr4	635260	635760	1
chr4	632451	632951	1
chr4	629504	630004	1
chr4	588550	589050	1
chr4	582806	583306	1
chr4	585476	585976	1
chr4	589818	590318	1
chr4	936698	937198	1
chr4	940000	940500	1
chr4	943742	944242	1
chr4	934161	934661	1
chr4	936698	937198	1
chr4	940000	940500	1
chr4	943742	944242	1
chr4	934161	934661	1
chr4	936698	937198	1
chr4	940000	940500	1
chr4	943742	944242	1
chr4	934161	934661	1
chr4	936698	937198	1
chr4	940000	940500	1
chr4	943742	944242	1
chr4	934161	934661	1
chr4	1074627	1075127	1
chr4	1082480	1082980	1
chr4	1084099	1084599	1
chrX	1488374	1488874	1
chrX	1482795	1483295	1
chrX	1496838	1497338	1
chrX	1503907	1504407	1
chrX	1498358	1498858	1
chrX	1505571	1506071	1
chrX	1500018	1500518	1
chrX	1495419	1495919	1
chrX	1507422	1507922	1
chrX	1508030	1508530	1
chrX	1488374	1488874	1
chrX	1482795	1483295	1
chrX	1496838	1497338	1
chrX	1503907	1504407	1
chrX	1498358	1498858	1
chrX	1505571	1506071	1
chrX	1500018	1500518	1
chrX	1495419	1495919	1
chrX	1507422	1507922	1
chrX	1508030	1508530	1
chrX	1488374	1488874	1
chrX	1482795	1483295	1
chrX	1496838	1497338	1
chrX	1498358	1498858	1
chrX	1495419	1495919	1
chrX	11930501	11931001	1
chrX	11983443	11983943	1
chrX	11982052	11982552	1
chrX	11930501	11931001	1
chrX	11983443	11983943	1
chrX	11982052	11982552	1
chrX	11930501	11931001	1
chrX	11983443	11983943	1
chrX	11982052	11982552	1
chrX	11930501	11931001	1
chrX	11983443	11983943	1
chrX	11982052	11982552	1
chrX	20024630	20025130	1
chrX	20023687	20024187	1
chrX	20057648	20058148	1
chrX	20062667	20063167	1
chrX	20024630	20025130	1
chrX	20023687	20024187	1
chrX	20057648	20058148	1
chrX	20062667	20063167	1
chrX	20024630	20025130	1
chrX	20023687	20024187	1
chrX	20057648	20058148	1
chrX	20062667	20063167	1
chrX	20024630	20025130	1
chrX	20023687	20024187	1
chrX	20057648	20058148	1
chrX	20062667	20063167	1
chrX	18214418	18214918	1
chrX	3912388	3912888	1
chrX	3930823	3931323	1
chrX	3928185	3928685	1
chrX	3933094	3933594	1
chrX	18154822	18155322	1
chrX	18159217	18159717	1
chrX	5082459	5082959	1
chrX	5090927	5091427	1
chrX	5084876	5085376	1
chrX	5088201	5088701	1
chrX	5087370	5087870	1
chrX	5094016	5094516	1
chrX	5084324	5084824	1
chrX	5094808	5095308	1
chrX	5082979	5083479	1
chrX	5083574	5084074	1
chrX	5086060	5086560	1
chrX	5107975	5108475	1
chrX	5110284	5110784	1
chrX	5104442	5104942	1
chrX	5123386	5123886	1
chrX	5121733	5122233	1
chrX	5118402	5118902	1
chrX	5126614	5127114	1
chrX	5117738	5118238	1
chrX	5123897	5124397	1
chrX	5124607	5125107	1
chrX	5125298	5125798	1
chrX	5112532	5113032	1
chrX	5127674	5128174	1
chrX	5134679	5135179	1
chrX	5132204	5132704	1
chrX	5142123	5142623	1
chrX	5138655	5139155	1
chrX	5139383	5139883	1
chrX	5140707	5141207	1
chrX	5143374	5143874	1
chrX	5149945	5150445	1
chrX	5153362	5153862	1
chrX	5156774	5157274	1
chrX	5145342	5145842	1
chrX	5159475	5159975	1
chrX	5170878	5171378	1
chrX	5175513	5176013	1
chrX	5173481	5173981	1
chrX	5169222	5169722	1
chrX	5176045	5176545	1
chrX	5171774	5172274	1
chrX	5168518	5169018	1
chrX	5163319	5163819	1
chrX	5164617	5165117	1
chrX	5172512	5173012	1
chrX	5183862	5184362	1
chrX	5186095	5186595	1
chrX	5193141	5193641	1
chrX	5181347	5181847	1
chrX	5189178	5189678	1
chrX	5186971	5187471	1
chrX	5184516	5185016	1
chrX	5180253	5180753	1
chrX	5178686	5179186	1
chrX	5191338	5191838	1
chrX	5177894	5178394	1
chrX	5205073	5205573	1
chrX	5200841	5201341	1
chrX	5199517	5200017	1
chrX	5200101	5200601	1
chrX	5207273	5207773	1
chrX	5198952	5199452	1
chrX	5207990	5208490	1
chrX	5198408	5198908	1
chrX	5196891	5197391	1
chrX	5212865	5213365	1
chrX	5223612	5224112	1
chrX	5210329	5210829	1
chrX	5221467	5221967	1
chrX	5217297	5217797	1
chrX	5219758	5220258	1
chrX	5215165	5215665	1
chrX	5234512	5235012	1
chrX	5235291	5235791	1
chrX	5241741	5242241	1
chrX	5237327	5237827	1
chrX	5228192	5228692	1
chrX	5233415	5233915	1
chrX	5239859	5240359	1
chrX	5226826	5227326	1
chrX	5232198	5232698	1
chrX	5235921	5236421	1
chrX	5247369	5247869	1
chrX	5255452	5255952	1
chrX	5256823	5257323	1
chrX	5245226	5245726	1
chrX	5248953	5249453	1
chrX	5111388	5111888	1
chrX	7019718	7020218	1
chrX	7066293	7066793	1
chrX	16528738	16529238	1
chrX	16525833	16526333	1
chrX	16528738	16529238	1
chrX	16525833	16526333	1
chrX	22837295	22837795	1
chrX	22836790	22837290	1
chrX	22833517	22834017	1
chrX	22832857	22833357	1
chrX	22830104	22830604	1
chrX	22834675	22835175	1
chrX	22836253	22836753	1
chrX	22853625	22854125	1
chrX	22850561	22851061	1
chrX	22852241	22852741	1
chrX	22848405	22848905	1
chrX	22851444	22851944	1
chrX	22854961	22855461	1
chrX	22846778	22847278	1
chrX	22853014	22853514	1
chrX	22849198	22849698	1
chrX	22861502	22862002	1
chrX	22862081	22862581	1
chrX	22860585	22861085	1
chrX	22859975	22860475	1
chrX	22859424	22859924	1
chrX	22855510	22856010	1
chrX	22837295	22837795	1
chrX	22836790	22837290	1
chrX	22833517	22834017	1
chrX	22832857	22833357	1
chrX	22830104	22830604	1
chrX	22834675	22835175	1
chrX	22836253	22836753	1
chrX	22853625	22854125	1
chrX	22850561	22851061	1
chrX	22852241	22852741	1
chrX	22848405	22848905	1
chrX	22851444	22851944	1
chrX	22854961	22855461	1
chrX	22846778	22847278	1
chrX	22853014	22853514	1
chrX	22849198	22849698	1
chrX	22861502	22862002	1
chrX	22862081	22862581	1
chrX	22860585	22861085	1
chrX	22859975	22860475	1
chrX	22859424	22859924	1
chrX	22855510	22856010	1
chrX	22985196	22985696	1
chrX	22984636	22985136	1
chrX	22979502	22980002	1
chrX	22995536	22996036	1
chrX	23007633	23008133	1
chrX	23004275	23004775	1
chrX	22985196	22985696	1
chrX	22984636	22985136	1
chrX	22979502	22980002	1
chrX	22995536	22996036	1
chrX	23007633	23008133	1
chrX	23004275	23004775	1
chrX	22985196	22985696	1
chrX	22984636	22985136	1
chrX	22979502	22980002	1
chrX	22995536	22996036	1
chrX	23007633	23008133	1
chrX	23004275	23004775	1
chrX	22985196	22985696	1
chrX	22984636	22985136	1
chrX	22979502	22980002	1
chrX	22995536	22996036	1
chrX	23007633	23008133	1
chrX	23004275	23004775	1
chrX	528947	529447	1
chrX	529529	530029	1
chrX	537542	538042	1
chrX	528178	528678	1
chrX	527058	527558	1
chrX	531908	532408	1
chrX	536061	536561	1
chrX	530422	530922	1
chrX	539649	540149	1
chrX	534370	534870	1
chrX	531362	531862	1
chrX	532461	532961	1
chrX	541896	542396	1
chrX	549972	550472	1
chrX	546566	547066	1
chrX	548651	549151	1
chrX	542655	543155	1
chrX	547190	547690	1
chrX	548049	548549	1
chrX	571512	572012	1
chrX	560481	560981	1
chrX	561665	562165	1
chrX	566731	567231	1
chrX	561018	561518	1
chrX	569690	570190	1
chrX	579745	580245	1
chrX	580268	580768	1
chrX	575453	575953	1
chrX	576821	577321	1
chrX	576030	576530	1
chrX	574895	575395	1
chrX	6070801	6071301	1
chrX	6070147	6070647	1
chrX	6076317	6076817	1
chrX	6074594	6075094	1
chrX	6077281	6077781	1
chrX	6075490	6075990	1
chrX	6068559	6069059	1
chrX	6073979	6074479	1
chrX	11930501	11931001	1
chrX	11983443	11983943	1
chrX	11982052	11982552	1
chrX	15944389	15944889	1
chrX	15944941	15945441	1
chrX	15943694	15944194	1
chrX	15973198	15973698	1
chrX	15971099	15971599	1
chrX	15970364	15970864	1
chrX	16528738	16529238	1
chrX	16525833	16526333	1
chrX	16839562	16840062	1
chrX	16844022	16844522	1
chrX	17963363	17963863	1
chrX	17923706	17924206	1
chrX	20797303	20797803	1
chrX	20792222	20792722	1
chrX	20791481	20791981	1
chrX	20798459	20798959	1
chrX	20790917	20791417	1
chrX	19969449	19969949	1
chrX	19963807	19964307	1
chrX	19961211	19961711	1
chrX	19963219	19963719	1
chrX	19962130	19962630	1
chrX	5332562	5333062	1
chrX	5331531	5332031	1
chrX	5330995	5331495	1
chrX	5329866	5330366	1
chrX	13259113	13259613	1
chrX	13258257	13258757	1
chrX	13260764	13261264	1
chrX	13257119	13257619	1
chrX	13259839	13260339	1
chrX	13265395	13265895	1
chrX	1753848	1754348	1
chrX	5364209	5364709	1
chrX	5363468	5363968	1
chrX	5373443	5373943	1
chrX	18185305	18185805	1
chrX	1423415	1423915	1
chrX	1411930	1412430	1
chrX	1452222	1452722	1
chrX	5364209	5364709	1
chrX	5363468	5363968	1
chrX	5373443	5373943	1
chrX	6038005	6038505	1
chrX	6039924	6040424	1
chrX	6039019	6039519	1
chrX	6037409	6037909	1
chrX	6050356	6050856	1
chrX	6047765	6048265	1
chrX	6109636	6110136	1
chrX	6192519	6193019	1
chrX	6310395	6310895	1
chrX	6309239	6309739	1
chrX	6316545	6317045	1
chrX	6317125	6317625	1
chrX	6332211	6332711	1
chrX	6330909	6331409	1
chrX	6331434	6331934	1
chrX	6330377	6330877	1
chrX	10906891	10907391	1
chrX	10906206	10906706	1
chrX	10910319	10910819	1
chrX	10905165	10905665	1
chrX	10921687	10922187	1
chrX	13159309	13159809	1
chrX	13175010	13175510	1
chrX	13319650	13320150	1
chrX	13314957	13315457	1
chrX	13318851	13319351	1
chrX	13329191	13329691	1
chrX	13332025	13332525	1
chrX	13322193	13322693	1
chrX	13329712	13330212	1
chrX	13320766	13321266	1
chrX	13331507	13332007	1
chrX	14266352	14266852	1
chrX	15087916	15088416	1
chrX	15086989	15087489	1
chrX	15090240	15090740	1
chrX	15090778	15091278	1
chrX	15089634	15090134	1
chrX	15175230	15175730	1
chrX	20790917	20791417	1
chrX	294856	295356	1
chrX	495410	495910	1
chrX	497562	498062	1
chrX	492985	493485	1
chrX	493567	494067	1
chrX	494220	494720	1
chrX	496427	496927	1
chrX	494741	495241	1
chrX	943674	944174	1
chrX	945492	945992	1
chrX	940461	940961	1
chrX	1026291	1026791	1
chrX	1029614	1030114	1
chrX	2062957	2063457	1
chrX	2057148	2057648	1
chrX	2061411	2061911	1
chrX	2058331	2058831	1
chrX	2056397	2056897	1
chrX	2064735	2065235	1
chrX	2254388	2254888	1
chrX	2255318	2255818	1
chrX	2253112	2253612	1
chrX	2253739	2254239	1
chrX	2259416	2259916	1
chrX	2259946	2260446	1
chrX	2258573	2259073	1
chrX	2262399	2262899	1
chrX	2260717	2261217	1
chrX	2583022	2583522	1
chrX	2582041	2582541	1
chrX	2584976	2585476	1
chrX	2585843	2586343	1
chrX	3474845	3475345	1
chrX	3482400	3482900	1
chrX	3480570	3481070	1
chrX	3473916	3474416	1
chrX	3484927	3485427	1
chrX	3483900	3484400	1
chrX	3483386	3483886	1
chrX	5629358	5629858	1
chrX	5634148	5634648	1
chrX	5629953	5630453	1
chrX	5624976	5625476	1
chrX	5624399	5624899	1
chrX	5630732	5631232	1
chrX	5636208	5636708	1
chrX	5638041	5638541	1
chrX	5638591	5639091	1
chrX	5637137	5637637	1
chrX	4530184	4530684	1
chrX	4533356	4533856	1
chrX	4536704	4537204	1
chrX	4532606	4533106	1
chrX	4529407	4529907	1
chrX	4526959	4527459	1
chrX	4534199	4534699	1
chrX	5818428	5818928	1
chrX	5815938	5816438	1
chrX	6038005	6038505	1
chrX	6039924	6040424	1
chrX	6039019	6039519	1
chrX	6037409	6037909	1
chrX	6050356	6050856	1
chrX	6047765	6048265	1
chrX	6109636	6110136	1
chrX	6192519	6193019	1
chrX	5170878	5171378	1
chrX	5175513	5176013	1
chrX	5173481	5173981	1
chrX	5169222	5169722	1
chrX	5176045	5176545	1
chrX	5171774	5172274	1
chrX	5168518	5169018	1
chrX	5163319	5163819	1
chrX	5164617	5165117	1
chrX	5172512	5173012	1
chrX	5183862	5184362	1
chrX	5186095	5186595	1
chrX	5193141	5193641	1
chrX	5181347	5181847	1
chrX	5189178	5189678	1
chrX	5186971	5187471	1
chrX	5184516	5185016	1
chrX	5180253	5180753	1
chrX	5178686	5179186	1
chrX	5191338	5191838	1
chrX	5177894	5178394	1
chrX	5205073	5205573	1
chrX	5200841	5201341	1
chrX	5199517	5200017	1
chrX	5200101	5200601	1
chrX	5207273	5207773	1
chrX	5198952	5199452	1
chrX	5207990	5208490	1
chrX	5198408	5198908	1
chrX	5196891	5197391	1
chrX	5212865	5213365	1
chrX	5223612	5224112	1
chrX	5210329	5210829	1
chrX	5221467	5221967	1
chrX	5217297	5217797	1
chrX	5219758	5220258	1
chrX	5215165	5215665	1
chrX	5234512	5235012	1
chrX	5235291	5235791	1
chrX	5241741	5242241	1
chrX	5237327	5237827	1
chrX	5228192	5228692	1
chrX	5233415	5233915	1
chrX	5239859	5240359	1
chrX	5226826	5227326	1
chrX	5232198	5232698	1
chrX	5235921	5236421	1
chrX	5247369	5247869	1
chrX	5255452	5255952	1
chrX	5256823	5257323	1
chrX	5245226	5245726	1
chrX	5248953	5249453	1
chrX	6316545	6317045	1
chrX	6317125	6317625	1
chrX	6332211	6332711	1
chrX	6330909	6331409	1
chrX	6331434	6331934	1
chrX	6330377	6330877	1
chrX	6475136	6475636	1
chrX	6527305	6527805	1
chrX	6523855	6524355	1
chrX	6525777	6526277	1
chrX	6526534	6527034	1
chrX	6907952	6908452	1
chrX	6968138	6968638	1
chrX	6969291	6969791	1
chrX	7019718	7020218	1
chrX	7066293	7066793	1
chrX	7825614	7826114	1
chrX	7909281	7909781	1
chrX	7905648	7906148	1
chrX	7907733	7908233	1
chrX	7908470	7908970	1
chrX	7910246	7910746	1
chrX	10331631	10332131	1
chrX	10333468	10333968	1
chrX	10347166	10347666	1
chrX	10345323	10345823	1
chrX	10613582	10614082	1
chrX	10604250	10604750	1
chrX	10611961	10612461	1
chrX	10601033	10601533	1
chrX	10615461	10615961	1
chrX	10602164	10602664	1
chrX	10606890	10607390	1
chrX	10610915	10611415	1
chrX	10607877	10608377	1
chrX	10618448	10618948	1
chrX	10620610	10621110	1
chrX	10617745	10618245	1
chrX	10621172	10621672	1
chrX	10619875	10620375	1
chrX	10619317	10619817	1
chrX	11039588	11040088	1
chrX	11293737	11294237	1
chrX	11294524	11295024	1
chrX	11293737	11294237	1
chrX	11294524	11295024	1
chrX	11483533	11484033	1
chrX	11482631	11483131	1
chrX	11485036	11485536	1
chrX	11930501	11931001	1
chrX	12529050	12529550	1
chrX	12521388	12521888	1
chrX	12525467	12525967	1
chrX	12519212	12519712	1
chrX	12532266	12532766	1
chrX	12528075	12528575	1
chrX	12521943	12522443	1
chrX	12543471	12543971	1
chrX	12538835	12539335	1
chrX	12538299	12538799	1
chrX	12535137	12535637	1
chrX	12540735	12541235	1
chrX	12548862	12549362	1
chrX	12536742	12537242	1
chrX	12534044	12534544	1
chrX	12539462	12539962	1
chrX	12546556	12547056	1
chrX	12533532	12534032	1
chrX	12852465	12852965	1
chrX	12869089	12869589	1
chrX	12890376	12890876	1
chrX	12896892	12897392	1
chrX	12894241	12894741	1
chrX	12894925	12895425	1
chrX	12900019	12900519	1
chrX	12897759	12898259	1
chrX	12899050	12899550	1
chrX	13034393	13034893	1
chrX	13081309	13081809	1
chrX	13079893	13080393	1
chrX	13080595	13081095	1
chrX	13304999	13305499	1
chrX	13310794	13311294	1
chrX	13311302	13311802	1
chrX	13305514	13306014	1
chrX	13319650	13320150	1
chrX	13304021	13304521	1
chrX	13314957	13315457	1
chrX	13318851	13319351	1
chrX	13329191	13329691	1
chrX	13332025	13332525	1
chrX	13322193	13322693	1
chrX	13329712	13330212	1
chrX	13320766	13321266	1
chrX	13331507	13332007	1
chrX	13303488	13303988	1
chrX	13319650	13320150	1
chrX	13318851	13319351	1
chrX	13329191	13329691	1
chrX	13332025	13332525	1
chrX	13322193	13322693	1
chrX	13329712	13330212	1
chrX	13320766	13321266	1
chrX	13331507	13332007	1
chrX	13358445	13358945	1
chrX	13359018	13359518	1
chrX	13370741	13371241	1
chrX	15087916	15088416	1
chrX	15086989	15087489	1
chrX	15090240	15090740	1
chrX	15090778	15091278	1
chrX	15089634	15090134	1
chrX	15175230	15175730	1
chrX	15378969	15379469	1
chrX	15381012	15381512	1
chrX	15382934	15383434	1
chrX	15383614	15384114	1
chrX	15387553	15388053	1
chrX	15384892	15385392	1
chrX	15432083	15432583	1
chrX	15437015	15437515	1
chrX	15441217	15441717	1
chrX	16072061	16072561	1
chrX	16063185	16063685	1
chrX	16068484	16068984	1
chrX	16073240	16073740	1
chrX	18154822	18155322	1
chrX	18159217	18159717	1
chrX	16967908	16968408	1
chrX	16986937	16987437	1
chrX	16987859	16988359	1
chrX	17021181	17021681	1
chrX	17020405	17020905	1
chrX	17019729	17020229	1
chrX	18320997	18321497	1
chrX	18356039	18356539	1
chrX	18357799	18358299	1
chrX	18814017	18814517	1
chrX	18813002	18813502	1
chrX	18806522	18807022	1
chrX	18803386	18803886	1
chrX	18805305	18805805	1
chrX	18814017	18814517	1
chrX	18813002	18813502	1
chrX	19200428	19200928	1
chrX	19197102	19197602	1
chrX	19197691	19198191	1
chrX	19201249	19201749	1
chrX	19193420	19193920	1
chrX	19202599	19203099	1
chrX	19203833	19204333	1
chrX	19716149	19716649	1
chrX	19718131	19718631	1
chrX	19717207	19717707	1
chrX	19718638	19719138	1
chrX	19732863	19733363	1
chrX	19731484	19731984	1
chrX	19730973	19731473	1
chrX	19742111	19742611	1
chrX	19732863	19733363	1
chrX	19735349	19735849	1
chrX	19734295	19734795	1
chrX	19737765	19738265	1
chrX	19733717	19734217	1
chrX	19741000	19741500	1
chrX	20797303	20797803	1
chrX	20792222	20792722	1
chrX	20791481	20791981	1
chrX	20798459	20798959	1
chrX	20790917	20791417	1
chrX	21447504	21448004	1
chrX	11039588	11040088	1
chrX	3474845	3475345	1
chrX	3482400	3482900	1
chrX	3480570	3481070	1
chrX	3473916	3474416	1
chrX	3484927	3485427	1
chrX	3483900	3484400	1
chrX	3483386	3483886	1
chrX	5082459	5082959	1
chrX	5090927	5091427	1
chrX	5084876	5085376	1
chrX	5088201	5088701	1
chrX	5087370	5087870	1
chrX	5094016	5094516	1
chrX	5084324	5084824	1
chrX	5094808	5095308	1
chrX	5082979	5083479	1
chrX	5083574	5084074	1
chrX	5086060	5086560	1
chrX	5107975	5108475	1
chrX	5110284	5110784	1
chrX	5104442	5104942	1
chrX	5123386	5123886	1
chrX	5121733	5122233	1
chrX	5118402	5118902	1
chrX	5126614	5127114	1
chrX	5117738	5118238	1
chrX	5123897	5124397	1
chrX	5124607	5125107	1
chrX	5125298	5125798	1
chrX	5112532	5113032	1
chrX	5127674	5128174	1
chrX	5134679	5135179	1
chrX	5132204	5132704	1
chrX	5142123	5142623	1
chrX	5138655	5139155	1
chrX	5139383	5139883	1
chrX	5140707	5141207	1
chrX	5143374	5143874	1
chrX	5149945	5150445	1
chrX	5153362	5153862	1
chrX	5156774	5157274	1
chrX	5145342	5145842	1
chrX	5159475	5159975	1
chrX	5170878	5171378	1
chrX	5175513	5176013	1
chrX	5173481	5173981	1
chrX	5169222	5169722	1
chrX	5176045	5176545	1
chrX	5171774	5172274	1
chrX	5168518	5169018	1
chrX	5163319	5163819	1
chrX	5164617	5165117	1
chrX	5172512	5173012	1
chrX	5183862	5184362	1
chrX	5186095	5186595	1
chrX	5193141	5193641	1
chrX	5181347	5181847	1
chrX	5189178	5189678	1
chrX	5186971	5187471	1
chrX	5184516	5185016	1
chrX	5180253	5180753	1
chrX	5178686	5179186	1
chrX	5191338	5191838	1
chrX	5177894	5178394	1
chrX	5205073	5205573	1
chrX	5200841	5201341	1
chrX	5199517	5200017	1
chrX	5200101	5200601	1
chrX	5207273	5207773	1
chrX	5198952	5199452	1
chrX	5207990	5208490	1
chrX	5198408	5198908	1
chrX	5196891	5197391	1
chrX	5212865	5213365	1
chrX	5223612	5224112	1
chrX	5210329	5210829	1
chrX	5221467	5221967	1
chrX	5217297	5217797	1
chrX	5219758	5220258	1
chrX	5215165	5215665	1
chrX	5234512	5235012	1
chrX	5235291	5235791	1
chrX	5241741	5242241	1
chrX	5237327	5237827	1
chrX	5228192	5228692	1
chrX	5233415	5233915	1
chrX	5239859	5240359	1
chrX	5226826	5227326	1
chrX	5232198	5232698	1
chrX	5235921	5236421	1
chrX	5247369	5247869	1
chrX	5245226	5245726	1
chrX	5248953	5249453	1
chrX	5111388	5111888	1
chrX	5082459	5082959	1
chrX	5090927	5091427	1
chrX	5084876	5085376	1
chrX	5088201	5088701	1
chrX	5087370	5087870	1
chrX	5094016	5094516	1
chrX	5084324	5084824	1
chrX	5094808	5095308	1
chrX	5082979	5083479	1
chrX	5083574	5084074	1
chrX	5086060	5086560	1
chrX	5107975	5108475	1
chrX	5110284	5110784	1
chrX	5104442	5104942	1
chrX	5123386	5123886	1
chrX	5121733	5122233	1
chrX	5118402	5118902	1
chrX	5126614	5127114	1
chrX	5117738	5118238	1
chrX	5123897	5124397	1
chrX	5124607	5125107	1
chrX	5125298	5125798	1
chrX	5112532	5113032	1
chrX	5127674	5128174	1
chrX	5134679	5135179	1
chrX	5132204	5132704	1
chrX	5142123	5142623	1
chrX	5138655	5139155	1
chrX	5139383	5139883	1
chrX	5140707	5141207	1
chrX	5143374	5143874	1
chrX	5149945	5150445	1
chrX	5153362	5153862	1
chrX	5156774	5157274	1
chrX	5145342	5145842	1
chrX	5159475	5159975	1
chrX	5170878	5171378	1
chrX	5175513	5176013	1
chrX	5173481	5173981	1
chrX	5169222	5169722	1
chrX	5176045	5176545	1
chrX	5171774	5172274	1
chrX	5168518	5169018	1
chrX	5163319	5163819	1
chrX	5164617	5165117	1
chrX	5172512	5173012	1
chrX	5183862	5184362	1
chrX	5186095	5186595	1
chrX	5193141	5193641	1
chrX	5181347	5181847	1
chrX	5189178	5189678	1
chrX	5186971	5187471	1
chrX	5184516	5185016	1
chrX	5180253	5180753	1
chrX	5178686	5179186	1
chrX	5191338	5191838	1
chrX	5177894	5178394	1
chrX	5205073	5205573	1
chrX	5200841	5201341	1
chrX	5199517	5200017	1
chrX	5200101	5200601	1
chrX	5207273	5207773	1
chrX	5198952	5199452	1
chrX	5207990	5208490	1
chrX	5198408	5198908	1
chrX	5196891	5197391	1
chrX	5212865	5213365	1
chrX	5223612	5224112	1
chrX	5210329	5210829	1
chrX	5221467	5221967	1
chrX	5217297	5217797	1
chrX	5219758	5220258	1
chrX	5215165	5215665	1
chrX	5234512	5235012	1
chrX	5235291	5235791	1
chrX	5241741	5242241	1
chrX	5237327	5237827	1
chrX	5228192	5228692	1
chrX	5233415	5233915	1
chrX	5239859	5240359	1
chrX	5226826	5227326	1
chrX	5232198	5232698	1
chrX	5235921	5236421	1
chrX	5247369	5247869	1
chrX	5255452	5255952	1
chrX	5256823	5257323	1
chrX	5245226	5245726	1
chrX	5248953	5249453	1
chrX	5111388	5111888	1
chrX	5082459	5082959	1
chrX	5090927	5091427	1
chrX	5084876	5085376	1
chrX	5088201	5088701	1
chrX	5087370	5087870	1
chrX	5094016	5094516	1
chrX	5084324	5084824	1
chrX	5094808	5095308	1
chrX	5082979	5083479	1
chrX	5083574	5084074	1
chrX	5086060	5086560	1
chrX	5107975	5108475	1
chrX	5110284	5110784	1
chrX	5104442	5104942	1
chrX	5123386	5123886	1
chrX	5121733	5122233	1
chrX	5118402	5118902	1
chrX	5126614	5127114	1
chrX	5117738	5118238	1
chrX	5123897	5124397	1
chrX	5124607	5125107	1
chrX	5125298	5125798	1
chrX	5112532	5113032	1
chrX	5127674	5128174	1
chrX	5134679	5135179	1
chrX	5132204	5132704	1
chrX	5142123	5142623	1
chrX	5138655	5139155	1
chrX	5139383	5139883	1
chrX	5140707	5141207	1
chrX	5143374	5143874	1
chrX	5149945	5150445	1
chrX	5153362	5153862	1
chrX	5156774	5157274	1
chrX	5145342	5145842	1
chrX	5159475	5159975	1
chrX	5170878	5171378	1
chrX	5175513	5176013	1
chrX	5173481	5173981	1
chrX	5169222	5169722	1
chrX	5176045	5176545	1
chrX	5171774	5172274	1
chrX	5168518	5169018	1
chrX	5163319	5163819	1
chrX	5164617	5165117	1
chrX	5172512	5173012	1
chrX	5183862	5184362	1
chrX	5186095	5186595	1
chrX	5193141	5193641	1
chrX	5181347	5181847	1
chrX	5189178	5189678	1
chrX	5186971	5187471	1
chrX	5184516	5185016	1
chrX	5180253	5180753	1
chrX	5178686	5179186	1
chrX	5191338	5191838	1
chrX	5177894	5178394	1
chrX	5205073	5205573	1
chrX	5200841	5201341	1
chrX	5199517	5200017	1
chrX	5200101	5200601	1
chrX	5207273	5207773	1
chrX	5198952	5199452	1
chrX	5207990	5208490	1
chrX	5198408	5198908	1
chrX	5196891	5197391	1
chrX	5212865	5213365	1
chrX	5223612	5224112	1
chrX	5210329	5210829	1
chrX	5221467	5221967	1
chrX	5217297	5217797	1
chrX	5219758	5220258	1
chrX	5215165	5215665	1
chrX	5234512	5235012	1
chrX	5235291	5235791	1
chrX	5241741	5242241	1
chrX	5237327	5237827	1
chrX	5228192	5228692	1
chrX	5233415	5233915	1
chrX	5239859	5240359	1
chrX	5226826	5227326	1
chrX	5232198	5232698	1
chrX	5235921	5236421	1
chrX	5247369	5247869	1
chrX	5255452	5255952	1
chrX	5256823	5257323	1
chrX	5245226	5245726	1
chrX	5248953	5249453	1
chrX	5111388	5111888	1
chrX	5647889	5648389	1
chrX	5649096	5649596	1
chrX	5648554	5649054	1
chrX	5662464	5662964	1
chrX	5647889	5648389	1
chrX	5649096	5649596	1
chrX	5648554	5649054	1
chrX	5662464	5662964	1
chrX	6070801	6071301	1
