FP004963	101	101	1
FP002693	101	101	1
FP004046	101	101	1
FP001816	101	101	1
FP004839	101	101	1
FP004395	101	101	1
FP002839	101	101	1
FP000364	101	101	1
FP001081	101	101	1
FP003850	101	101	1
FP002391	101	101	1
FP004221	101	101	1
FP001617	101	101	1
FP000168	101	101	1
FP000602	101	101	1
FP004827	101	101	1
FP002013	101	101	1
FP000945	101	101	1
FP000463	101	101	1
FP004304	101	101	1
FP002405	101	101	1
FP000597	101	101	1
FP001978	101	101	1
FP001668	101	101	1
FP001049	101	101	1
FP001852	101	101	1
FP001010	101	101	1
FP000625	101	101	1
FP003468	101	101	1
FP004724	101	101	1
FP001601	101	101	1
FP004196	101	101	1
FP001566	101	101	1
FP003906	101	101	1
FP001268	101	101	1
FP003728	101	101	1
FP004243	101	101	1
FP002544	101	101	1
FP003846	101	101	1
FP004936	101	101	1
FP002081	101	101	1
FP000623	101	101	1
FP000889	101	101	1
FP000714	101	101	1
FP001943	101	101	1
FP003331	101	101	1
FP001258	101	101	1
FP000872	101	101	1
FP002192	101	101	1
FP002761	101	101	1
FP000759	101	101	1
FP001920	101	101	1
FP002488	101	101	1
FP003028	101	101	1
FP002877	101	101	1
FP002528	101	101	1
FP002469	101	101	1
FP003102	101	101	1
FP002170	101	101	1
FP004285	101	101	1
FP001634	101	101	1
FP002262	101	101	1
FP000380	101	101	1
FP004670	101	101	1
FP000101	101	101	1
FP004735	101	101	1
FP002221	101	101	1
FP003634	101	101	1
FP000348	101	101	1
FP000795	101	101	1
FP000660	101	101	1
FP002095	101	101	1
FP004107	101	101	1
FP000122	101	101	1
FP003402	101	101	1
FP002116	101	101	1
FP001691	101	101	1
FP000440	101	101	1
FP001647	101	101	1
FP002943	101	101	1
FP004102	101	101	1
FP003241	101	101	1
FP001179	101	101	1
FP001308	101	101	1
FP003375	101	101	1
FP001514	101	101	1
FP001669	101	101	1
FP004391	101	101	1
FP002680	101	101	1
FP000119	101	101	1
FP002760	101	101	1
FP000687	101	101	1
FP003865	101	101	1
FP000096	101	101	1
FP000424	101	101	1
FP000770	101	101	1
FP000224	101	101	1
FP002864	101	101	1
FP004486	101	101	1
FP001834	101	101	1
FP002312	101	101	1
FP004626	101	101	1
FP003296	101	101	1
FP004738	101	101	1
FP002983	101	101	1
FP004423	101	101	1
FP003460	101	101	1
FP002986	101	101	1
FP001501	101	101	1
FP001231	101	101	1
FP000682	101	101	1
FP003995	101	101	1
FP002142	101	101	1
FP004505	101	101	1
FP000503	101	101	1
FP000421	101	101	1
FP003734	101	101	1
FP004904	101	101	1
FP002639	101	101	1
FP003055	101	101	1
FP003385	101	101	1
FP003654	101	101	1
FP000646	101	101	1
FP000909	101	101	1
FP001769	101	101	1
FP003712	101	101	1
FP000914	101	101	1
FP004371	101	101	1
FP002725	101	101	1
FP002044	101	101	1
FP003153	101	101	1
FP000211	101	101	1
FP003991	101	101	1
FP002830	101	101	1
FP004992	101	101	1
FP002256	101	101	1
FP004106	101	101	1
FP001365	101	101	1
FP002272	101	101	1
FP004088	101	101	1
FP003387	101	101	1
